#AdjRefG: Iteration 21 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   9.749835E+01    2.390584E+01    2.483135E+02   -1.266733E+02  -1.601049E+02   -3.178787E+01   -1.153488E+02    4.048825E+01    1.278885E+02    3.282198E+01    2.245740E+01   -7.836720E+01    1.875516E+01    5.618084E+01    6.935945E+01   -4.386368E+01    1.109596E+02   -3.330912E+01    2.718455E+02   -4.493063E+01 
   1.376312E+02    6.553891E+01    2.034561E+02   -5.423734E+01  -1.526490E+02   -3.457067E+01   -1.172193E+02    5.675298E+01    1.343903E+02    3.814212E+01   -3.152533E+01   -5.124247E+01    1.687109E+01    7.296083E+01    6.456010E+01   -5.728567E+00    1.390188E+02   -1.099337E+01    2.876407E+02   -5.401929E+01 
   1.792381E+02    1.157863E+02    1.350356E+02    1.656575E+01  -1.389733E+02   -3.268106E+01   -1.119942E+02    6.880119E+01    1.314915E+02    5.128753E+01   -9.002328E+01   -2.841314E+01    1.841906E+01    8.098607E+01    4.783095E+01    3.568657E+01    1.683009E+02    1.619377E+01    2.892220E+02   -5.950887E+01 
   2.212837E+02    1.677746E+02    4.991003E+01    7.888383E+01  -1.180884E+02   -2.283676E+01   -9.931096E+01    7.654075E+01    1.174344E+02    6.802484E+01   -1.460666E+02   -1.089915E+01    2.808670E+01    8.055859E+01    2.035800E+01    7.648486E+01    1.938509E+02    4.202789E+01    2.749296E+02   -6.324263E+01 
   2.626242E+02    2.132146E+02   -4.126121E+01    1.265408E+02  -8.991056E+01   -5.530766E+00   -7.933109E+01    7.965080E+01    9.329250E+01    8.422289E+01   -1.926490E+02    1.517628E-01    4.854590E+01    7.297107E+01   -1.499982E+01    1.125586E+02    2.106963E+02    6.155144E+01    2.457187E+02   -6.582033E+01 
   3.017068E+02    2.442397E+02   -1.265777E+02    1.547166E+02  -5.564759E+01    1.513372E+01   -5.326385E+01    7.736763E+01    6.276257E+01    9.680945E+01   -2.243517E+02    3.414811E+00    7.965580E+01    6.004394E+01   -5.407512E+01    1.403922E+02    2.149361E+02    7.225256E+01    2.051130E+02   -6.645802E+01 
   3.362780E+02    2.553464E+02   -1.958349E+02    1.606507E+02  -1.784577E+01    3.291059E+01   -2.365048E+01    6.868802E+01    3.105524E+01    1.042803E+02   -2.385958E+02   -2.330331E+00    1.184528E+02    4.375287E+01   -9.198195E+01    1.578413E+02    2.046158E+02    7.440264E+01    1.583934E+02   -6.354819E+01 
   3.633890E+02    2.449719E+02   -2.429109E+02    1.443279E+02   1.998215E+01    4.167518E+01    5.830943E+00    5.294025E+01    3.249977E+00    1.067110E+02   -2.361632E+02   -1.764460E+01    1.599080E+02    2.602421E+01   -1.238231E+02    1.646491E+02    1.802489E+02    7.056154E+01    1.112444E+02   -5.561685E+01 
   3.798670E+02    2.162589E+02   -2.668581E+02    1.089342E+02   5.407568E+01    3.769743E+01    3.108352E+01    3.046102E+01   -1.732046E+01    1.053770E+02   -2.208393E+02   -4.180361E+01    1.982078E+02    8.678083E+00   -1.453949E+02    1.625067E+02    1.449040E+02    6.450640E+01    6.829255E+01   -4.222990E+01 
   3.831811E+02    1.767092E+02   -2.714038E+02    6.077966E+01   8.127836E+01    2.113043E+01    4.863889E+01    3.018675E+00   -3.009406E+01    1.021770E+02   -1.982969E+02   -7.237841E+01    2.281698E+02   -6.573164E+00   -1.537836E+02    1.545851E+02    1.038270E+02    5.997492E+01    3.203781E+01   -2.444571E+01 
   3.723937E+02    1.366951E+02   -2.631079E+02    8.462501E+00   9.973995E+01   -3.802498E+00    5.666540E+01   -2.630228E+01   -3.735149E+01    9.906631E+01   -1.745644E+02   -1.052660E+02    2.463880E+02   -1.818116E+01   -1.477736E+02    1.446467E+02    6.361726E+01    5.961247E+01    2.564657E+00   -4.615960E+00 
   3.487759E+02    1.071184E+02   -2.488724E+02   -3.870560E+01   1.092232E+02   -2.998194E+01    5.553940E+01   -5.381300E+01   -4.330379E+01    9.764661E+01   -1.545421E+02   -1.352722E+02    2.518118E+02   -2.494213E+01   -1.280180E+02    1.359922E+02    3.104472E+01    6.439590E+01   -2.185174E+01    1.438738E+01 
   3.157358E+02    9.678928E+01   -2.336838E+02   -7.267343E+01   1.109048E+02   -4.951609E+01    4.771970E+01   -7.630247E+01   -5.250174E+01    9.896703E+01   -1.409992E+02   -1.571498E+02    2.456520E+02   -2.629067E+01   -9.694885E+01    1.305729E+02    1.168076E+01    7.362900E+01   -4.345545E+01    3.020599E+01 
   2.779700E+02    1.102326E+02   -2.193412E+02   -8.844198E+01   1.067451E+02   -5.608704E+01    3.692051E+01   -9.205430E+01   -6.810402E+01    1.035036E+02   -1.343156E+02   -1.668134E+02    2.307223E+02   -2.261067E+01   -5.842810E+01    1.285522E+02    8.606634E+00    8.542673E+01   -6.351800E+01    4.187353E+01 
